subject,n_back,trialN,blockN,rt,correct,trialType,stim_site,timepoint,counterbalance,sessionNum,days
D_EMO,0,6,4,0.2723988259995167,1,0,DAN,post,4,2,7
D_EMO,0,7,4,0.4193236280007113,1,1,DAN,post,4,2,7
D_EMO,0,8,4,0.2618127040004765,1,0,DAN,post,4,2,7
D_EMO,0,9,4,0.30840391399942746,1,0,DAN,post,4,2,7
D_EMO,0,10,4,0.31123637200016674,1,0,DAN,post,4,2,7
D_EMO,0,11,4,0.3016899940002986,1,0,DAN,post,4,2,7
D_EMO,0,12,4,0.3363443799999004,1,1,DAN,post,4,2,7
D_EMO,0,13,4,0.2803272820001439,1,0,DAN,post,4,2,7
D_EMO,0,14,4,0.3588550079994093,1,1,DAN,post,4,2,7
D_EMO,0,15,4,0.23021663799954695,1,0,DAN,post,4,2,7
D_EMO,0,16,4,0.3458574280002722,1,1,DAN,post,4,2,7
D_EMO,0,17,4,0.24443286599944258,1,0,DAN,post,4,2,7
D_EMO,0,18,4,0.4221747339997819,1,1,DAN,post,4,2,7
D_EMO,1,1,1,0.33770487399942795,1,0,DAN,post,4,2,7
D_EMO,1,2,1,0.3198296749997098,1,0,DAN,post,4,2,7
D_EMO,1,3,1,0.3276606100007484,1,1,DAN,post,4,2,7
D_EMO,1,4,1,0.26395274000060454,1,0,DAN,post,4,2,7
D_EMO,1,5,1,0.3088529679998828,1,1,DAN,post,4,2,7
D_EMO,1,6,1,0.3195678060001228,1,0,DAN,post,4,2,7
D_EMO,1,7,1,0.34432710999953997,1,0,DAN,post,4,2,7
D_EMO,1,8,1,0.4062909439999203,0,1,DAN,post,4,2,7
D_EMO,1,9,1,0.4088746750003338,1,0,DAN,post,4,2,7
D_EMO,1,10,1,0.6363082839998242,1,0,DAN,post,4,2,7
D_EMO,1,11,1,0.3939743400005682,1,1,DAN,post,4,2,7
D_EMO,1,12,1,0.5127930320004452,1,0,DAN,post,4,2,7
D_EMO,1,13,1,0.47910855999998603,1,0,DAN,post,4,2,7
D_EMO,1,14,1,0.296136793000187,1,1,DAN,post,4,2,7
D_EMO,1,15,1,0.3061028260008243,1,0,DAN,post,4,2,7
D_EMO,1,16,1,0.4141745799997807,1,1,DAN,post,4,2,7
D_EMO,1,17,1,0.5924350479999703,1,0,DAN,post,4,2,7
D_EMO,1,18,1,0.4209556599998905,1,0,DAN,post,4,2,7
D_EMO,1,1,2,0.24505279700042593,1,0,DAN,post,4,2,7
D_EMO,1,2,2,0.2916143269994791,0,1,DAN,post,4,2,7
D_EMO,1,3,2,0.3854215729998032,1,0,DAN,post,4,2,7
D_EMO,1,4,2,0.3600002940002014,1,0,DAN,post,4,2,7
D_EMO,1,5,2,0.38476306600023236,1,0,DAN,post,4,2,7
D_EMO,1,6,2,0.5752988639997056,1,1,DAN,post,4,2,7
D_EMO,1,7,2,0.34319957200023055,1,0,DAN,post,4,2,7
D_EMO,1,8,2,0.3568281289999504,1,0,DAN,post,4,2,7
D_EMO,1,9,2,0.6840365150001162,0,1,DAN,post,4,2,7
D_EMO,1,10,2,0.5681652869998288,1,0,DAN,post,4,2,7
D_EMO,1,11,2,0.3798917750000328,1,1,DAN,post,4,2,7
D_EMO,1,12,2,0.5365072169997802,1,0,DAN,post,4,2,7
D_EMO,1,13,2,0.33794555999975273,1,0,DAN,post,4,2,7
D_EMO,1,14,2,0.42648078500042175,0,0,DAN,post,4,2,7
D_EMO,1,15,2,0.43227382300028694,1,0,DAN,post,4,2,7
D_EMO,1,16,2,0.29948073600007774,1,1,DAN,post,4,2,7
D_EMO,1,17,2,0.4563739749992237,1,0,DAN,post,4,2,7
D_EMO,1,18,2,0.41724047500065353,1,1,DAN,post,4,2,7
D_EMO,1,1,3,0.8990502980004749,1,0,DAN,post,4,2,7
D_EMO,1,2,3,0.38436286400065,1,0,DAN,post,4,2,7
D_EMO,1,3,3,0.46560622600009083,0,1,DAN,post,4,2,7
D_EMO,1,4,3,0.7440782699995907,1,0,DAN,post,4,2,7
D_EMO,1,5,3,0.41057947800072725,1,1,DAN,post,4,2,7
D_EMO,1,6,3,0.34109222999995836,1,0,DAN,post,4,2,7
D_EMO,1,7,3,0.4277820299994346,1,1,DAN,post,4,2,7
D_EMO,1,8,3,0.30950116899930435,1,0,DAN,post,4,2,7
D_EMO,1,9,3,0.3243195029999697,1,0,DAN,post,4,2,7
D_EMO,1,10,3,0.38216638599988073,1,0,DAN,post,4,2,7
D_EMO,1,11,3,0.34076246000040555,1,1,DAN,post,4,2,7
D_EMO,1,12,3,0.5486776500001724,1,0,DAN,post,4,2,7
D_EMO,1,13,3,0.34828314000060345,1,0,DAN,post,4,2,7
D_EMO,1,14,3,0.42165460899923346,0,1,DAN,post,4,2,7
D_EMO,1,15,3,0.4878403000002436,1,0,DAN,post,4,2,7
D_EMO,1,16,3,0.3932909120003387,1,0,DAN,post,4,2,7
D_EMO,1,17,3,0.33907326999997167,1,0,DAN,post,4,2,7
D_EMO,1,18,3,0.432004870000128,1,1,DAN,post,4,2,7
D_EMO,1,1,4,0.6798774019998746,1,0,DAN,post,4,2,7
D_EMO,1,2,4,0.34340527699987433,0,1,DAN,post,4,2,7
D_EMO,1,3,4,0.3651482429995667,1,0,DAN,post,4,2,7
D_EMO,1,4,4,0.32783446200028266,1,0,DAN,post,4,2,7
D_EMO,1,5,4,0.4444587899997714,1,1,DAN,post,4,2,7
D_EMO,1,6,4,0.3263193519997003,1,0,DAN,post,4,2,7
D_EMO,1,7,4,0.45368996700017306,1,1,DAN,post,4,2,7
D_EMO,1,8,4,0.4736780990006082,1,0,DAN,post,4,2,7
D_EMO,1,9,4,0.4950288520003596,1,0,DAN,post,4,2,7
D_EMO,1,10,4,0.45619066300059785,1,1,DAN,post,4,2,7
D_EMO,1,11,4,0.407521390000511,1,0,DAN,post,4,2,7
D_EMO,1,12,4,0.30530736400032765,1,1,DAN,post,4,2,7
D_EMO,1,13,4,0.2608484980000867,1,0,DAN,post,4,2,7
D_EMO,1,14,4,0.38953674399999727,1,0,DAN,post,4,2,7
D_EMO,1,15,4,0.46006408500034013,0,0,DAN,post,4,2,7
D_EMO,1,16,4,0.46375524700033566,1,0,DAN,post,4,2,7
D_EMO,1,17,4,0.4802722480008015,1,0,DAN,post,4,2,7
D_EMO,1,18,4,0.2630266800006211,1,1,DAN,post,4,2,7
D_EMO,2,1,1,0.24808829399989918,1,0,DAN,post,4,2,7
D_EMO,2,2,1,0.2750091699999757,1,0,DAN,post,4,2,7
D_EMO,2,3,1,0.3384395160001077,0,1,DAN,post,4,2,7
D_EMO,2,4,1,0.5279516720001993,1,0,DAN,post,4,2,7
D_EMO,2,5,1,0.48189412000010634,1,1,DAN,post,4,2,7
D_EMO,2,6,1,0.6164104869994844,1,0,DAN,post,4,2,7
